gene_symbol,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
MYC,-0.001545554492622614,0.0005302564240992069,0.014188296161592007,0.001220534322783351,-0.003325921716168523,-0.060691025108098984,-0.015920162200927734,-0.00997082144021988,0.07321187853813171,-0.01383302640169859,0.07588836550712585,-0.02868388406932354,0.12107951939105988,0.03592665493488312,-0.029177285730838776,0.04291830584406853,0.10165650397539139,-0.05063146352767944,0.01916097290813923,0.060564976185560226,0.05719519779086113,0.24600207805633545,-0.06231610104441643,-0.23718953132629395,-0.08810919523239136,0.17927734553813934,-0.3460509479045868,0.5556222200393677,-0.057997796684503555,-0.02644185721874237,0.30503159761428833,0.10510694980621338,0.16623666882514954,-0.3500692546367645,0.032725293189287186,-0.12104617059230804,-0.1438957154750824,0.07635954022407532,0.07030520588159561,0.02792879194021225,-0.08982360363006592,0.10721755027770996,0.06453979760408401,-0.05871348828077316,-0.03791406750679016,0.03402750566601753,-0.04241803660988808,-0.04613359272480011,-0.012705639936029911,0.06160983815789223
MZB1,-0.0017796882893890142,0.041359201073646545,-0.024859130382537842,-0.007936364971101284,-0.00934851448982954,0.033601611852645874,0.05063436180353165,-0.06541087478399277,0.0687795951962471,0.025722766295075417,-0.03330708295106888,0.050489261746406555,0.016296789050102234,-0.009521444328129292,0.035972051322460175,0.026216726750135422,0.003860556986182928,0.02730754017829895,0.0440356582403183,0.023413315415382385,0.04162077233195305,-0.1135304644703865,-0.019771672785282135,-0.051517195999622345,-0.0059724231250584126,-0.007520104292780161,-0.014482388272881508,-0.007883322425186634,0.008414671756327152,-0.00807842519134283,0.020263567566871643,-0.006251784507185221,-0.03139844164252281,0.037945762276649475,0.02420000731945038,-0.018001316115260124,-0.05463732033967972,-0.012946026399731636,0.007180904969573021,0.024425743147730827,-0.0025842534378170967,-0.030840301886200905,-0.033353183418512344,-0.005982877220958471,-0.003695014165714383,-0.039704274386167526,-0.008257502689957619,-0.0068418108858168125,0.011128979735076427,0.01926952414214611
NAMPT,0.08349985629320145,-0.08213368058204651,-0.05059743672609329,-0.05718438699841499,0.11088180541992188,-0.037390049546957016,0.15545912086963654,0.07942266017198563,0.037923820316791534,0.222334623336792,0.15193498134613037,0.007052208296954632,-0.09513738006353378,-0.1607000082731247,-0.3197939991950989,0.062401626259088516,0.16403917968273163,0.296242356300354,-0.1885097175836563,0.028911326080560684,0.5469197630882263,0.04580169916152954,-0.3114756941795349,0.09218746423721313,0.24508701264858246,0.15455608069896698,0.11318737268447876,-0.03138374537229538,0.03791942447423935,0.09190279990434647,-0.04645278677344322,-0.08525259792804718,0.1249312162399292,-0.041148170828819275,0.015558836050331593,0.02136506699025631,0.006737187039107084,0.015553311444818974,-0.0453704334795475,-0.021607525646686554,-0.10142234712839127,-0.016235627233982086,-0.04924372583627701,0.013631056994199753,0.013260997831821442,0.020618578419089317,-0.04109561815857887,-0.0025924297515302896,-0.0032713073305785656,0.0066263373009860516
NCAM1,-0.010866353288292885,-0.006173599977046251,-0.011327485553920269,0.0003682069946080446,-0.015013597905635834,-0.012209096923470497,0.004662927705794573,-0.00016896636225283146,-0.0013681321870535612,-0.0003752447955776006,0.005031431559473276,-0.0007377717993222177,0.007115746848285198,0.0006604252266697586,-0.008625275455415249,-0.012480131350457668,0.010061003267765045,0.002755621215328574,0.009314054623246193,0.004813177045434713,-0.00037462986074388027,0.0036300839856266975,-0.0050660655833780766,-0.003194219898432493,-0.007527866866439581,-0.006177155766636133,-0.017610959708690643,0.020341770723462105,0.002916638506576419,0.004879528656601906,-0.004490535706281662,-0.007942374795675278,-0.017712585628032684,-0.0012255869805812836,0.023111984133720398,0.005533800460398197,0.017282577231526375,0.02084878645837307,-0.0012084454065188766,-0.04057679697871208,0.004425963386893272,0.052729614078998566,-0.05076475068926811,0.025953827425837517,0.003525608219206333,-0.011163516901433468,-0.009080382063984871,-0.011926792562007904,0.006211119703948498,0.014390247873961926
NCR3,-0.03686189278960228,-0.005522908177226782,-0.03090020827949047,-0.00013506648247130215,-0.036489710211753845,-0.014430930837988853,0.022964032366871834,0.016525963321328163,0.005061195231974125,-0.006040971260517836,0.01538553275167942,-0.002591520082205534,0.01625661738216877,-0.03747003525495529,-0.0033542755991220474,0.006813937798142433,-0.030975574627518654,-0.02504679560661316,-0.025616182014346123,0.033754557371139526,-0.0035100735258311033,-0.004300680942833424,-0.022499436512589455,0.014334814622998238,-0.02768283523619175,0.02624603919684887,0.04525334760546684,0.03348449245095253,-0.03580139949917793,0.03490195795893669,-0.15258891880512238,0.04702096804976463,0.004341667518019676,0.044719669967889786,0.05930366739630699,0.06808266043663025,0.07410504668951035,0.01616567373275757,-0.044078245759010315,0.016266802325844765,-0.007865331135690212,0.04856473207473755,0.1397399604320526,-0.16526587307453156,0.035389479249715805,-0.027567021548748016,-0.09829936921596527,-0.23237353563308716,0.41811665892601013,0.19448594748973846
NINJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP1,-0.0007117808563634753,-0.00019200622045900673,-0.0026325650978833437,-0.0009370828629471362,-0.005473859142512083,-0.002856737934052944,0.006405979860574007,-0.0054575069807469845,0.011979857459664345,0.008450166322290897,-0.017473189160227776,-0.00515863997861743,0.005196515470743179,-0.00047318500583060086,0.02040061727166176,0.01671626605093479,0.010137597098946571,0.017429210245609283,0.02064301259815693,0.0073548839427530766,0.013267304748296738,-0.008624480105936527,0.008174251765012741,0.01480012759566307,0.00585084268823266,0.0009748202282935381,0.013817070052027702,0.008756318129599094,0.009239140897989273,0.010791510343551636,0.010990516282618046,-0.00039288538391701877,-0.007296198979020119,0.015271683223545551,-0.0022841242607682943,-0.01273917406797409,-0.024632148444652557,0.0190371535718441,-0.014318549074232578,-0.0017360250931233168,0.011915524490177631,0.016121065244078636,-0.018748784437775612,0.006650093011558056,0.0025124589446932077,-0.0017622757004573941,-0.0006234876345843077,0.009743776172399521,0.0028630744200199842,-0.01997428946197033
NT5E,-0.0001538598444312811,0.007534891366958618,-0.0024234307929873466,-0.00139108975417912,0.000278109306236729,-0.007615285459905863,0.00029411609284579754,0.0021601642947643995,0.010728721506893635,0.005810448434203863,-0.002027817303314805,0.00019495504966471344,-0.002325998153537512,-0.0007645600708201528,0.002216931199654937,-0.0004857101303059608,-0.019005855545401573,-0.008819486945867538,-0.008125599473714828,0.0004375153221189976,0.0031419838778674603,-0.01002876553684473,0.0001293749373871833,-0.004244242329150438,0.005217485595494509,0.008753977715969086,0.0017310393741354346,0.006971586029976606,-0.012152809649705887,-0.029445646330714226,0.021191047504544258,0.016417596489191055,-0.024950409308075905,0.012406722642481327,-0.009577641263604164,-0.009043042548000813,0.05683935806155205,-0.020658520981669426,0.030679253861308098,-0.0004434669390320778,-0.014869787730276585,-0.039834704250097275,-0.033513136208057404,-0.010966732166707516,0.004736987873911858,-0.03053811751306057,-0.007227880414575338,-0.006651224568486214,0.009553696028888226,-0.022070031613111496
PASK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNA,-0.01716170832514763,-0.01784895732998848,0.0018183928914368153,-0.023098455742001534,0.0014624648028984666,0.03135910630226135,-0.0002772499283310026,0.044538214802742004,0.11097239702939987,-0.01759599708020687,0.03160066902637482,-0.03703651577234268,-0.01856054738163948,-0.08565547317266464,0.08817853778600693,0.04336680844426155,0.0447230227291584,0.08094314485788345,0.041461825370788574,-0.043712206184864044,-0.06891214102506638,0.2526147961616516,-0.13300040364265442,-0.34574002027511597,-0.07358521968126297,0.03851121664047241,-0.06662196666002274,-0.2555384039878845,-0.22841164469718933,0.05088922008872032,-0.039023544639348984,-0.01451612077653408,-0.09757093340158463,-0.047297995537519455,-0.18211466073989868,0.014597293920814991,0.020405400544404984,0.0748516395688057,-0.09256704896688461,-0.045111846178770065,0.15050190687179565,-0.3416503071784973,-0.18571223318576813,-0.021756097674369812,0.2442874163389206,0.348976194858551,-0.1281053125858307,0.0760287493467331,0.051018621772527695,0.09561067074537277
PDCD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMCH,-0.0009421888389624655,0.0014114221557974815,0.007782091852277517,-0.00479495245963335,-0.001079375622794032,-0.005675607360899448,0.00894109159708023,0.0022944656666368246,-0.002039759885519743,-0.0024826820008456707,-0.005345348734408617,0.0016079151537269354,-0.0012208642438054085,-0.01046665571630001,0.0015904289903119206,0.008741108700633049,-0.011570442467927933,-0.010156574659049511,0.0060492767952382565,0.014326144009828568,0.0036482373252511024,0.0029748647939413786,0.0043400926515460014,0.009826097637414932,-0.005951679777354002,-0.0026661399751901627,-0.0030792916659265757,-0.013029854744672775,-0.00958227925002575,0.007546760141849518,-0.0009555207216180861,-0.01580345258116722,-0.00986391305923462,-0.007476137951016426,-0.005892972927540541,-0.015332799404859543,0.009453922510147095,0.006242073606699705,-0.013520628213882446,-0.005200608633458614,0.005958305671811104,-0.0014961686683818698,-0.00829265546053648,-0.007325450889766216,-0.03536291420459747,-0.026602447032928467,0.03504002094268799,0.054390568286180496,-0.01995336264371872,0.07518608868122101
POU2AF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSEN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGDR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTTG2,-0.003360958304256201,-6.955896969884634e-05,0.010460035875439644,-0.009292752481997013,-0.0009039393626153469,0.00427120691165328,0.002316053956747055,0.009627052582800388,0.03705010190606117,0.0076161883771419525,0.0183635912835598,-0.008236116729676723,0.0027090718504041433,-0.004973301663994789,0.05160831660032272,0.02181059680879116,-0.0121293431147933,0.052521467208862305,0.05075470358133316,-0.013805163092911243,-0.016789967194199562,0.0699053704738617,-0.0653250515460968,-0.04885556921362877,-0.026774592697620392,0.02514141984283924,0.01699109748005867,-0.07435515522956848,0.004743354395031929,-0.022055024281144142,-0.026737527921795845,-0.0073284562677145,-0.007281390018761158,-0.027948226779699326,0.03354837745428085,0.02862607128918171,0.02590857818722725,0.023065878078341484,-0.0010559330694377422,-0.012687986716628075,0.007450062781572342,0.10392694175243378,0.06841607391834259,-0.007544876076281071,-0.0929722860455513,-0.13601647317409515,0.028961604461073875,0.0027820293325930834,-0.015179367735981941,-0.031061911955475807
QPCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS1,-0.10635993629693985,0.09070727229118347,0.2631981372833252,-0.3100777566432953,0.22732017934322357,-0.406541109085083,0.46947917342185974,-0.09906338155269623,-0.10817486047744751,-0.1920941025018692,-0.24799306690692902,0.13664428889751434,-0.36567291617393494,-0.025133628398180008,0.03966239467263222,0.10652133077383041,-0.17662173509597778,0.001932930899783969,-0.0007405414362438023,-0.009500915184617043,-0.015351829119026661,0.014986424706876278,0.078435979783535,-0.13468047976493835,0.0810055211186409,0.011704960837960243,0.0014213752001523972,0.026549527421593666,-0.0312519446015358,-0.051817428320646286,0.0597740039229393,-0.027218932285904884,0.08808314055204391,-0.00038576763472519815,0.03054080903530121,0.05319943651556969,0.01760026067495346,-0.02544294483959675,-0.022606803104281425,0.018896639347076416,-0.01135959755629301,0.018162406980991364,0.001608726684935391,-0.009474397636950016,-0.003134746802970767,0.017385093495249748,-0.021555442363023758,-0.025002125650644302,0.009641648270189762,-0.0192822627723217
RNASE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RORC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELPLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARP_refseq,-0.06860456615686417,-0.024118540808558464,-0.010060970671474934,-0.02407844178378582,0.014914494007825851,0.00756683899089694,-0.06908123195171356,-0.011049655266106129,0.08670463413000107,-0.018176361918449402,0.04918857291340828,-0.025814572349190712,0.02519570104777813,-0.07343348115682602,0.015506066381931305,-0.008848494850099087,0.06449531763792038,-0.02194799669086933,0.01005199272185564,0.06320494413375854,-0.005706567317247391,0.011225879192352295,0.026484381407499313,0.006808058824390173,0.1781758964061737,-0.24795356392860413,0.004707937128841877,-0.19225941598415375,-0.19569027423858643,-0.10596756637096405,0.1339205652475357,0.09640948474407196,0.19888009130954742,-0.19531606137752533,-0.17352613806724548,0.40186095237731934,-0.20202738046646118,-0.3917766809463501,0.09855906665325165,-0.060345619916915894,-0.024492479860782623,0.10119058191776276,-0.11123664677143097,0.04744146391749382,-0.05865693464875221,-0.0023145265877246857,0.19088786840438843,-0.29805541038513184,0.048798706382513046,0.28800082206726074
TBX21,-0.10765314847230911,-0.045831747353076935,-0.06582635641098022,0.006564629729837179,-0.01833358034491539,0.02189750038087368,-0.025437340140342712,0.015986774116754532,0.02871651016175747,-0.0052901036106050014,-0.014403200708329678,-0.003540511941537261,-0.04129820689558983,-0.08551836013793945,0.06338552385568619,0.049810752272605896,0.08585643768310547,-0.05680856481194496,-0.09320918470621109,0.01905151456594467,-0.03186814859509468,-0.014874088577926159,-0.040845856070518494,0.02242123894393444,-0.07608763128519058,-0.03658904507756233,0.13161827623844147,-0.15547841787338257,-0.17369143664836884,-0.2381700724363327,0.060059044510126114,0.3542647361755371,0.6178481578826904,0.1550057977437973,-0.09853219985961914,-0.2850540578365326,0.04299870505928993,0.17728520929813385,-0.2450116127729416,0.09908221662044525,0.044766467064619064,-0.04012354463338852,0.06698428839445114,-0.02516532875597477,-0.05016911402344704,-0.0942176803946495,0.004502676427364349,-0.016877740621566772,-0.08060892671346664,-0.05194351077079773
